file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
kaydasheva_s000653,0.0,5.6498125,corpus,-41.59539892146018,-48.773718288966585,3.8798751245965115,2.8750531001941315
kaydasheva_s000113,0.0,14.0028125,corpus,-46.9955078125,-50.725978168872516,3.8798751245965115,15.701801839131807
kaydasheva_s000184,0.0,4.2548125,corpus,-37.3355859375,-44.314399376893654,3.879873923253429,23.052981189029033
kaydasheva_s000826,0.0,8.3798125,corpus,-42.35247147225537,-46.71083548069,3.879873923253429,14.943837672545486
kaydasheva_s001321,0.0,9.8898125,corpus,-43.87481436425683,-45.44958918803447,3.879873923253429,18.93462125435431
kaydasheva_s001701,0.0,13.0798125,corpus,-41.6149715691896,-43.273648975276146,3.8798691178811002,20.705478020925103
kaydasheva_s002052,0.0,15.0868125,corpus,-49.42053926441352,-49.533416465476705,3.8798691178811002,18.218976066145153
kaydasheva_s001285,0.0,13.4518125,corpus,-43.88331784386617,-45.51052019673009,3.8798691178811002,21.096295928566235
kaydasheva_s002235,0.0,7.8698125,corpus,-43.11916296060991,-46.54643785953522,3.875880680230542,15.594835035601614
kaydasheva_s002144,0.0,11.3098125,corpus,-44.67463804155614,-46.40188757263788,3.8758746100724975,19.01511107943174
kaydasheva_s001532,0.0,16.3998125,corpus,-45.82275152439024,-47.22959996612979,3.857031676435182,18.697035177603954
kaydasheva_s002096,0.0,14.7598125,corpus,-43.763240493733065,-45.02778696191722,3.8570229343328424,6.83706201764908
kaydasheva_s002220,0.0,4.5598125,corpus,-37.33834892406798,-44.58445098665025,3.8570229343328424,18.490802979652976
kaydasheva_s000240,0.0,9.7478125,corpus,-44.21488381410256,-47.48081503341447,3.8570216854610795,18.472621449802205
kaydasheva_s001799,0.0,13.0018125,corpus,-43.16982572115385,-44.98838190671776,3.8570216854610795,17.271530846996868
kaydasheva_s000174,0.0,10.4368125,corpus,-41.52405112547893,-44.137961769104,3.8570216854610795,17.67532578288808
kaydasheva_s002196,0.0,4.7678125,corpus,-39.261125032756816,-47.59237259084528,3.8570216854610795,20.261257316652696
kaydasheva_s001551,0.0,9.6278125,corpus,-40.79290384865005,-43.85943970628964,3.8570216854610795,16.514148567537287
kaydasheva_s000744,0.0,7.8898125,corpus,-45.10830560836502,-50.98009163538615,3.8570216854610795,22.608075288502647
kaydasheva_s000093,0.0,14.2328125,corpus,-45.54112954585383,-46.739371874860225,3.8555558376155337,16.636641448847946
kaydasheva_s000590,0.0,14.6998125,corpus,-42.65769557823129,-44.05971808269106,3.8555558376155337,15.798213252585821
kaydasheva_s001207,0.0,10.6798125,corpus,-45.66416491104869,-50.62911005020142,3.8555558376155337,18.217501072751325
kaydasheva_s002322,0.0,14.9998125,corpus,-44.5781875,-46.74252554086539,3.8555558376155337,20.49311279611174
kaydasheva_s002091,0.0,6.3298125,corpus,-39.876086097946285,-45.09489179426624,3.8555507222240553,17.71181803833317
kaydasheva_s001816,0.0,16.8698125,corpus,-43.11400600177831,-45.12593554744014,3.8555507222240553,22.17646981280456
kaydasheva_s001233,0.0,13.3598125,corpus,-47.24088346744012,-50.74178914100893,3.8555507222240553,19.889951420945003
kaydasheva_s001152,0.0,6.1798125,corpus,-44.79618603357605,-49.86628561434539,3.8555507222240553,23.093643612700284
kaydasheva_s000487,0.0,11.3628125,corpus,-43.41174144476232,-44.341685964706095,3.8555456068325773,6.769319716554387
kaydasheva_s000601,0.0,17.25375,corpus,-44.138894927536235,-44.58494841646986,3.845003767217533,17.589834239731335
kaydasheva_s001786,0.0,11.7398125,corpus,-43.65020096890971,-46.007310383136456,3.8285649255627017,16.997629112099766
kaydasheva_s000747,0.0,6.0498125,corpus,-37.672184917355374,-42.2457801530946,3.809735540835085,20.606647943054952
kaydasheva_s000343,0.0,17.1498125,corpus,-46.14204172740525,-46.46249967956543,3.8097343516356563,20.109357077102803
kaydasheva_s001081,0.0,15.2498125,corpus,-46.732423155737706,-47.59430425817316,3.8097343516356563,10.390240873603755
kaydasheva_s000276,0.0,15.4898125,corpus,-44.490033892834084,-45.11083849393405,3.8097343516356563,13.465429148052712
kaydasheva_s000753,0.0,12.6698125,corpus,-41.67810896803473,-44.289376404908325,3.7986732113959314,20.840096865226677
kaydasheva_s000166,0.0,13.5398125,corpus,-43.88796794220827,-45.35258146981212,3.7986689071531656,21.20753289476113
kaydasheva_s000938,0.0,15.5998125,corpus,-45.61189903846154,-48.940461515176175,3.7986667550317827,20.88385483079331
kaydasheva_s001819,0.0,13.2998125,corpus,-44.98745594454887,-46.22390290268329,3.7986646029104,5.294817977105252
kaydasheva_s002049,0.0,15.6498125,corpus,-44.91302416134185,-47.58937020338219,3.7986646029104,19.242337522553267
kaydasheva_s001941,0.0,11.4598125,corpus,-45.380048129363004,-48.04191567946454,3.7937581031293526,16.583197741789725
kaydasheva_s000437,0.0,6.53575,corpus,-41.60571961009175,-46.023584823608395,3.7937555568101122,19.678297842007254
kaydasheva_s002076,0.0,8.05875,corpus,-44.520956110421835,-48.662278960732856,3.7937555568101122,15.89445192691175
kaydasheva_s001240,0.0,2.3298125,corpus,-48.00494987258584,-74.78968048095703,3.7937555568101122,2.933866059811095
kaydasheva_s001885,0.0,4.3198125,corpus,-36.31601517288773,-43.04079483494614,3.7937530104908714,20.47967250276627
kaydasheva_s000088,0.0,6.5798125,corpus,-44.40986832731763,-50.24822948918198,3.79374791785239,25.423928168072614
kaydasheva_s002200,0.0,15.2798125,corpus,-45.80480509653141,-45.84990166215336,3.79374791785239,22.330148002796967
kaydasheva_s001096,0.0,16.1288125,corpus,-50.19784562926225,-51.245941496731945,3.7804213871450663,7.2112233703330775
kaydasheva_s000821,0.0,3.7698125,corpus,-37.93004496850133,-46.66030750274658,3.7804045388529697,20.818139974419864
kaydasheva_s001124,0.0,10.1678125,corpus,-42.738565480580135,-45.9702402750651,3.780398922755604,11.742235398705688
kaydasheva_s001490,0.0,13.3998125,corpus,-42.58408348880597,-44.435089224475924,3.780398922755604,16.45301185532844
kaydasheva_s000103,0.0,14.2698125,corpus,-46.362774833566924,-48.26785265166184,3.766539862326772,19.955789423919626
kaydasheva_s001964,0.0,12.0458125,corpus,-47.08222251037344,-47.46376197338104,3.7654250474236033,0.9933680483727123
kaydasheva_s001546,0.0,13.8988125,corpus,-43.65223696043166,-44.771741990689875,3.7654107968950563,17.569104386261422
kaydasheva_s001073,0.0,17.69375,corpus,-45.647262754381,-46.163189198420596,3.7609380861043635,19.225289270521337
kaydasheva_s001506,0.0,17.7698125,corpus,-46.12237531654474,-47.03004848457382,3.7609355015092056,16.232383800199592
kaydasheva_s002240,0.0,7.5498125,corpus,-47.41551117549669,-56.18144058762935,3.7609355015092056,22.39115577481561
kaydasheva_s000508,0.0,8.6338125,corpus,-44.771020422943224,-47.561313896848446,3.7609355015092056,19.57507409972049
kaydasheva_s002324,0.0,3.4598125,corpus,-41.81318020682804,-53.061030599806045,3.7609355015092056,28.85636932417784
kaydasheva_s002173,0.0,16.0468125,corpus,-50.222356892523365,-53.35197750004855,3.7609355015092056,5.497204044182
kaydasheva_s001841,0.0,9.9598125,corpus,-44.316241528614455,-47.40839434244547,3.749594250568427,22.248936362821468
kaydasheva_s000606,0.0,4.2398125,corpus,-38.136334113354955,-45.09923913743761,3.749594250568427,8.955278256377328
kaydasheva_s001525,0.0,17.1508125,corpus,-47.69093932215743,-48.99805655846229,3.7453269188812697,7.815321083242392
kaydasheva_s000805,0.0,8.9698125,corpus,-43.020916074414714,-45.29615176274226,3.745306348862328,19.959205748227067
kaydasheva_s002023,0.0,11.2498125,corpus,-42.952625,-44.757610857486725,3.745306348862328,19.948368771200286
kaydasheva_s000834,0.0,15.7998125,corpus,-45.14847705696202,-46.502556039381396,3.74529349260049,11.082344671079845
kaydasheva_s000660,0.0,14.19775,corpus,-43.055479753521126,-43.63302076721192,3.7452857788433866,17.83810714975578
kaydasheva_s000191,0.0,14.2818125,corpus,-43.83006444765406,-45.268475518710375,3.7452857788433866,17.76658990884881
kaydasheva_s001180,0.0,18.6328125,corpus,-43.212874899355874,-44.07537751896366,3.7452857788433866,20.166030808945635
kaydasheva_s000775,0.0,10.9398125,corpus,-43.70896295132541,-48.470599739639844,3.741071344095542,19.578668256833247
kaydasheva_s001051,0.0,14.4598125,corpus,-46.305854512448136,-47.89331654555925,3.7410579428100688,14.783047850007863
kaydasheva_s001097,0.0,5.7198125,corpus,-39.75547011582168,-46.38807658145302,3.7410512421673316,22.270483826319165
kaydasheva_s001294,0.0,9.3078125,corpus,-44.2475790480666,-46.678075943870105,3.7410512421673316,17.386115407117174
kaydasheva_s000791,0.0,6.29375,corpus,-42.468225233505564,-48.29797348321653,3.7410512421673316,14.915752058893613
kaydasheva_s001705,0.0,14.5398125,corpus,-43.60013325309491,-44.84011885699104,3.741044541524595,18.34536749500913
kaydasheva_s000792,0.0,12.8398125,corpus,-42.76309080510124,-44.763222672557106,3.741044541524595,20.527499592617303
kaydasheva_s001846,0.0,7.9898125,corpus,-41.54663055381727,-45.42483446195528,3.741044541524595,22.91872888799003
kaydasheva_s000260,0.0,4.2768125,corpus,-40.43870473130841,-48.08066499233246,3.741044541524595,19.802253696531025
kaydasheva_s000327,0.0,6.7848125,corpus,-43.00669766316372,-48.45368407202549,3.735914859081762,18.869797532986595
kaydasheva_s001305,0.0,16.7098125,corpus,-47.44815510921604,-49.67497719984788,3.720632703567494,14.278478374416707
kaydasheva_s001789,0.0,5.97075,corpus,-40.79189567629816,-46.067488479614255,3.720632703567494,18.102503570887546
kaydasheva_s000281,0.0,11.5498125,corpus,-43.91275027056277,-45.924997329711914,3.7206237423860746,21.61387463701704
kaydasheva_s002113,0.0,6.7998125,corpus,-41.574310661764706,-46.70892830782159,3.7206237423860746,13.310901744837087
kaydasheva_s000111,0.0,10.4248125,corpus,-46.32614563339731,-48.77456729928243,3.7206147812046555,16.307398685881168
kaydasheva_s002290,0.0,10.8998125,corpus,-46.53786195527523,-49.84493503055057,3.7206147812046555,23.480308827533424
kaydasheva_s001461,0.0,8.2048125,corpus,-43.89787061737805,-46.41602449014153,3.7206147812046555,18.248102500564656
kaydasheva_s000476,0.0,12.6698125,corpus,-41.93851741318074,-45.45240226678089,3.7205968588418163,20.700504893433596
kaydasheva_s001028,0.0,10.2678125,corpus,-46.06362585199611,-48.28971133232117,3.7174849249125503,17.605795131222173
kaydasheva_s002043,0.0,11.3798125,corpus,-43.68175389938489,-44.89731433868408,3.7174776913754553,21.358417775116138
kaydasheva_s001953,0.0,12.2828125,corpus,-43.81070274328176,-45.12058512981121,3.7174776913754553,16.44243065389467
kaydasheva_s002178,0.0,14.3098125,corpus,-46.1097571628232,-47.650584227555285,3.7174776913754553,21.270681624903055
kaydasheva_s001871,0.0,12.7898125,corpus,-47.273290901094605,-47.46938344466785,3.7174776913754553,17.897117926791264
kaydasheva_s001726,0.0,15.2608125,corpus,-43.80173349442988,-45.12064581650954,3.7104506365226544,18.086666594143075
kaydasheva_s002333,0.0,10.4898125,corpus,-50.696727538131555,-52.21873851206111,3.7063773267973747,4.1379557197471115
kaydasheva_s002120,0.0,13.6398125,corpus,-45.96954900568182,-45.9369844835858,3.703623564061738,19.318634523313534
kaydasheva_s002193,0.0,5.41575,corpus,-39.027657258994466,-45.47960979288275,3.6871715769575175,23.28043798468569
kaydasheva_s000268,0.0,7.4898125,corpus,-43.328560476468624,-46.351329382728125,3.687168592803064,23.495734086632375
kaydasheva_s000531,0.0,8.13175,corpus,-41.327884763222634,-44.14591897858514,3.685977303206957,18.25213198776703
kaydasheva_s001436,0.0,7.0898125,corpus,-42.32138134696756,-47.38042912763708,3.678603404494104,20.131263307126858
kaydasheva_s002276,0.0,12.5898125,corpus,-44.90131987192216,-45.24721885308987,3.6783221916577924,14.900911074920831
kaydasheva_s001200,0.0,5.3698125,corpus,-38.41784508845438,-44.59850224581632,3.6783221916577924,21.289752925706665
kaydasheva_s001798,0.0,8.3298125,corpus,-43.06093843787515,-48.23973370747394,3.6783221916577924,23.315931336791785
kaydasheva_s000300,0.0,13.2998125,corpus,-44.29793820488722,-46.63165559574049,3.6783221916577924,20.015442172189708
kaydasheva_s000115,0.0,11.2498125,corpus,-40.05802777777778,-41.97556395279734,3.6783221916577924,19.40846293684465
kaydasheva_s000385,0.0,14.4098125,corpus,-45.75214152498265,-47.306993857362215,3.6783221916577924,21.746202187547084
kaydasheva_s001595,0.0,15.5478125,corpus,-44.45683279742765,-46.8224408733311,3.6783221916577924,19.461467930059264
kaydasheva_s002040,0.0,12.0698125,corpus,-45.17629259009942,-47.06322953252509,3.67328295531885,19.278831502478084
kaydasheva_s000500,0.0,5.8298125,corpus,-40.08971309498285,-44.38161698254672,3.6732735107489014,16.879387015070556
kaydasheva_s000541,0.0,14.2078125,corpus,-47.33352942470091,-52.24986056983471,3.6732716218349117,18.880743244280616
kaydasheva_s000887,0.0,5.13675,corpus,-41.906994771400775,-49.5627326965332,3.6732716218349117,16.527739503324682
kaydasheva_s000232,0.0,12.6048125,corpus,-46.87527591765873,-49.84980804751618,3.670429591813579,16.39513182735902
kaydasheva_s001107,0.0,8.65875,corpus,-47.9566297993649,-50.33784353733063,3.670429591813579,19.41660817551894
kaydasheva_s001990,0.0,15.1998125,corpus,-43.88267372532895,-45.73166847229004,3.670429591813579,19.404217630507297
kaydasheva_s002020,0.0,16.2398125,corpus,-44.43769723676108,-46.16777881761877,3.670429591813579,17.892853936902107
kaydasheva_s001341,0.0,12.7828125,corpus,-42.847038830203445,-45.4658128127311,3.670429591813579,20.834940312715297
kaydasheva_s002255,0.0,17.71775,corpus,-44.20546169582393,-44.34601892398882,3.670429591813579,19.498627623860628
kaydasheva_s000034,0.0,10.73475,corpus,-43.64780041356011,-45.4187126159668,3.670429591813579,16.76332096930968
kaydasheva_s001173,0.0,13.5198125,corpus,-42.20958533653846,-42.25965874882068,3.6704275239258473,15.129527997704505
kaydasheva_s001377,0.0,4.2698125,corpus,-49.710658482142854,-60.794724464416504,3.670425456038116,5.780576505807516
kaydasheva_s001801,0.0,4.9098125,corpus,-36.500898994399186,-42.71965499151321,3.6704213202626526,22.879012743697967
kaydasheva_s000771,0.0,8.5498125,corpus,-45.754915935672514,-49.00914159997717,3.6704130487117266,22.03224641200711
kaydasheva_s000323,0.0,16.6468125,corpus,-44.88607826576577,-45.649547516830324,3.6704130487117266,18.75883100389325
kaydasheva_s001071,0.0,9.8238125,corpus,-46.84668565427699,-50.09716308116913,3.6704130487117266,14.60029796099393
kaydasheva_s001140,0.0,9.7238125,corpus,-44.79108796296296,-48.71754269023518,3.6704130487117266,19.70977755972584
kaydasheva_s001459,0.0,10.0278125,corpus,-44.9488721335992,-47.09654546101888,3.6602952079502566,14.299162998062615
kaydasheva_s000159,0.0,12.2398125,corpus,-42.251991421568626,-44.81028460680954,3.6602952079502566,19.76743399391678
kaydasheva_s001049,0.0,13.5418125,corpus,-45.96664685653619,-48.61855183541775,3.6602952079502566,18.46703710182021
kaydasheva_s000121,0.0,4.6398125,corpus,-37.61986462823276,-44.749701876973,3.6602952079502566,20.92953124596236
kaydasheva_s000966,0.0,13.1498125,corpus,-43.97340779467681,-45.31544970063602,3.6602952079502566,15.550508223588455
kaydasheva_s000128,0.0,7.6648125,corpus,-42.40618625571149,-45.13637125492096,3.660292823904674,17.352008282360813
kaydasheva_s001768,0.0,7.1498125,corpus,-40.19686134178322,-44.484432175045924,3.660292823904674,19.53275101434491
kaydasheva_s001727,0.0,12.6598125,corpus,-44.620319288112164,-47.523543762207034,3.6602856717679253,21.927786720577412
kaydasheva_s001452,0.0,11.7608125,corpus,-43.211947278911566,-45.21072990282447,3.6602856717679253,18.15874078397721
kaydasheva_s002176,0.0,9.03575,corpus,-43.26051317063053,-46.64454460144043,3.6602761355855944,20.07612615614984
kaydasheva_s001214,0.0,3.7598125,corpus,-39.94963950299202,-50.88564895181095,3.6532781554597658,25.415303647334117
kaydasheva_s000878,0.0,14.1298125,corpus,-43.654367369957534,-45.773104682335486,3.6475009675596946,20.908986572410242
kaydasheva_s000019,0.0,11.5678125,corpus,-45.789943685177185,-47.61478564105457,3.6475009675596946,18.970260655178485
kaydasheva_s000963,0.0,8.2258125,corpus,-45.444420185297695,-50.58578876654307,3.6474972209444063,20.56873846264839
kaydasheva_s001678,0.0,6.5468125,corpus,-44.679094107824426,-51.94807981515859,3.6474959720726434,19.872963953894725
kaydasheva_s001120,0.0,4.7058125,corpus,-41.38563229830149,-49.26089346408844,3.6474959720726434,19.353774217691864
kaydasheva_s000984,0.0,10.2698125,corpus,-43.86405717502434,-46.903993119133844,3.6474909765855923,19.30798233832481
kaydasheva_s000136,0.0,13.6688125,corpus,-42.8913450987564,-44.75461977549961,3.6474909765855923,18.98377617835357
kaydasheva_s000063,0.0,8.7698125,corpus,-43.43056941277081,-47.50146528569663,3.6474909765855923,20.006240538527905
kaydasheva_s000267,0.0,12.91175,corpus,-41.568472840821066,-43.634328092265335,3.6474809856114896,14.592632748179033
kaydasheva_s000622,0.0,3.87875,corpus,-37.373791881443296,-42.947389920552574,3.6450864020718896,17.114923987283895
kaydasheva_s000657,0.0,9.6098125,corpus,-45.20599879682622,-48.20560550689697,3.6450864020718896,20.489945330884893
kaydasheva_s001259,0.0,13.6798125,corpus,-44.153891401681285,-45.95800006598757,3.6450864020718896,17.73061648966135
kaydasheva_s001830,0.0,12.2298125,corpus,-45.13883636549468,-47.44262336504342,3.6450864020718896,18.805950842744675
kaydasheva_s000203,0.0,13.7898125,corpus,-43.2161524428934,-45.44023593042938,3.6450864020718896,18.50454577966073
kaydasheva_s000815,0.0,3.6698125,corpus,-35.91952805688011,-45.372050439157796,3.6450837548482777,22.34944180176793
kaydasheva_s002009,0.0,10.9498125,corpus,-45.82126498287671,-48.629924359528914,3.645081107624666,17.720880989212368
